tags: darakwon 12-과

[sound:계절.mp3]	계절<p class="small">(봄 &lt; 여름 &lt; 가을 &lt; 겨울)</p>	saison<p class="small">(printemps &lt; été &lt; automne &lt; hiver)</p>
[sound:찾습니다.mp3]	찾습니다<div class="활용"><div class="bloc"><div class="부정사">찾다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">찾습니다</div><div class="해요체">찾아요</div></div><div class="과거"><div class="하십시오체">찾았습니다</div><div class="해요체">찾았어요</div></div><div class="미래"><div class="하십시오체">찾을 겁니다</div><div class="해요체">찾을 거예요</div></div><div class="명령법">찾으세요</div></div><div class="bloc"><div class="연결">찾고</div><div class="연결">찾지만</div><div class="연결">찾는데</div><div class="연결">찾으면</div></div></div>	il cherche, il trouve<p class="small">(하십시오체, registre formel poli)</p>

[sound:채웁니다.mp3]	채웁니다<div class="활용"><div class="bloc"><div class="부정사">채우다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">채웁니다</div><div class="해요체">채워요</div></div><div class="과거"><div class="하십시오체">채웠습니다</div><div class="해요체">채웠어요</div></div><div class="미래"><div class="하십시오체">채울 겁니다</div><div class="해요체">채울 거예요</div></div><div class="명령법">채우세요</div></div><div class="bloc"><div class="연결">채우고</div><div class="연결">채우지만</div><div class="연결">채우는데</div><div class="연결">채우면</div></div></div>	il remplit, il complète<p class="small">(하십시오체, registre formel poli)</p>

[sound:청소합니다.mp3]	청소합니다<div class="활용"><div class="bloc"><div class="부정사">청소하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">청소합니다</div><div class="해요체">청소해요</div></div><div class="과거"><div class="하십시오체">청소했습니다</div><div class="해요체">청소했어요</div></div><div class="미래"><div class="하십시오체">청소할 겁니다</div><div class="해요체">청소할 거예요</div></div></div><div class="bloc"><div class="연결">청소하고</div><div class="연결">청소하지만</div><div class="연결">청소하는데</div><div class="연결">청소하면</div></div></div>	il nettoye, il fait le ménage<p class="small">(하십시오체, registre formel poli)</p>

[sound:초대합니다.mp3]	초대합니다<div class="활용"><div class="bloc"><div class="부정사">초대하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">초대합니다</div><div class="해요체">초대해요</div></div><div class="과거"><div class="하십시오체">초대했습니다</div><div class="해요체">초대했어요</div></div><div class="미래"><div class="하십시오체">초대할 겁니다</div><div class="해요체">초대할 거예요</div></div></div><div class="bloc"><div class="연결">초대하고</div><div class="연결">초대하지만</div><div class="연결">초대하는데</div><div class="연결">초대하면</div></div></div>	il invite<p class="small">(하십시오체, registre formel poli)</p>

[sound:축하합니다.mp3]	축하합니다<div class="활용"><div class="bloc"><div class="부정사">축하하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">축하합니다</div><div class="해요체">축하해요</div></div><div class="과거"><div class="하십시오체">축하했습니다</div><div class="해요체">축하했어요</div></div><div class="미래"><div class="하십시오체">축하할 겁니다</div><div class="해요체">축하할 거예요</div></div></div><div class="bloc"><div class="연결">축하하고</div><div class="연결">축하하지만</div><div class="연결">축하하는데</div><div class="연결">축하하면</div></div></div>	il félicite, fête, célèbre<p class="small">(하십시오체, registre formel poli)</p>

[sound:춥습니다.mp3]	춥습니다<div class="활용"><div class="bloc"><div class="부정사">춥다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">춥습니다</div><div class="해요체">추워요</div></div><div class="과거"><div class="하십시오체">추웠습니다</div><div class="해요체">추웠어요</div></div><div class="미래"><div class="하십시오체">추울 겁니다</div><div class="해요체">추울 거예요</div></div></div><div class="bloc"><div class="연결">춥고</div><div class="연결">춥지만</div><div class="연결">추운데</div><div class="연결">추우면</div></div></div>	il fait froid<p class="small">(météo ; 하십시오체, registre formel poli)</p>

[sound:친절합니다.mp3]	친절합니다<div class="활용"><div class="bloc"><div class="부정사">친절하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">친절합니다</div><div class="해요체">친절해요</div></div><div class="과거"><div class="하십시오체">친절했습니다</div><div class="해요체">친절했어요</div></div><div class="미래"><div class="하십시오체">친절할 겁니다</div><div class="해요체">친절할 거예요</div></div></div><div class="bloc"><div class="연결">친절하고</div><div class="연결">친절하지만</div><div class="연결">친절한데</div><div class="연결">친절하면</div></div></div>	il est gentil (amical, aimable)<p class="small">(하십시오체, registre formel poli)</p>

[sound:큽니다.mp3]	큽니다<div class="활용"><div class="bloc"><div class="부정사">크다</div><div class="불규칙">(“ㅡ” 불규칙)</div></div><div class="bloc"><div class="현재"><div class="하십시오체">큽니다</div><div class="해요체">커요</div></div><div class="과거"><div class="하십시오체">컸습니다</div><div class="해요체">컸어요</div></div><div class="미래"><div class="하십시오체">클 겁니다</div><div class="해요체">클 거예요</div></div></div><div class="bloc"><div class="연결">크고</div><div class="연결">크지만</div><div class="연결">큰데</div><div class="연결">크면</div></div></div>	il est grand<p class="small">(하십시오체, registre formel poli)</p>

[sound:탑니다.mp3]	탑니다<div class="활용"><div class="bloc"><div class="부정사">타다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">탑니다</div><div class="해요체">타요</div></div><div class="과거"><div class="하십시오체">탔습니다</div><div class="해요체">탔어요</div></div><div class="미래"><div class="하십시오체">탈 겁니다</div><div class="해요체">탈 거예요</div></div></div><div class="bloc"><div class="연결">타고</div><div class="연결">타지만</div><div class="연결">타는데</div><div class="연결">타면</div></div></div>	il prend<p class="small">(un moyen de transport ; 하십시오체, registre formel poli)</p>

[sound:테니스합니다.mp3]	테니스합니다<div class="활용"><div class="bloc"><div class="부정사">테니스하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">테니스합니다</div><div class="해요체">테니스해요</div></div><div class="과거"><div class="하십시오체">테니스했습니다</div><div class="해요체">테니스했어요</div></div><div class="미래"><div class="하십시오체">테니스할 겁니다</div><div class="해요체">테니스할 거예요</div></div></div><div class="bloc"><div class="연결">테니스하고</div><div class="연결">테니스하지만</div><div class="연결">테니스하는데</div><div class="연결">테니스하면</div></div></div>	il joue au tennis<p class="small">(하십시오체, registre formel poli)</p>

[sound:편합니다.mp3]	편합니다<div class="활용"><div class="bloc"><div class="부정사">편하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">편합니다</div><div class="해요체">편해요</div></div><div class="과거"><div class="하십시오체">편했습니다</div><div class="해요체">편했어요</div></div><div class="미래"><div class="하십시오체">편할 겁니다</div><div class="해요체">편할 거예요</div></div></div><div class="bloc"><div class="연결">편하고</div><div class="연결">편하지만</div><div class="연결">편한데</div><div class="연결">편하면</div></div></div>	il est pratique, confortable<p class="small">(하십시오체, registre formel poli)</p>

[sound:표시합니다.mp3]	표시합니다<div class="활용"><div class="bloc"><div class="부정사">표시하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">표시합니다</div><div class="해요체">표시해요</div></div><div class="과거"><div class="하십시오체">표시했습니다</div><div class="해요체">표시했어요</div></div><div class="미래"><div class="하십시오체">표시할 겁니다</div><div class="해요체">표시할 거예요</div></div><div class="명령법">표시하세요</div></div><div class="bloc"><div class="연결">표시하고</div><div class="연결">표시하지만</div><div class="연결">표시하는데</div><div class="연결">표시하면</div></div></div>	il marque<p class="small">(하십시오체, registre formel poli)</p>

[sound:피곤합니다.mp3]	피곤합니다<div class="활용"><div class="bloc"><div class="부정사">피곤하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">피곤합니다</div><div class="해요체">피곤해요</div></div><div class="과거"><div class="하십시오체">피곤했습니다</div><div class="해요체">피곤했어요</div></div><div class="미래"><div class="하십시오체">피곤할 겁니다</div><div class="해요체">피곤할 거예요</div></div></div><div class="bloc"><div class="연결">피곤하고</div><div class="연결">피곤하지만</div><div class="연결">피곤한데</div><div class="연결">피곤하면</div></div></div>	il est fatigué<p class="small">(하십시오체, registre formel poli)</p>

[sound:해당합니다.mp3]	해당합니다<div class="활용"><div class="bloc"><div class="부정사">해당하다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">해당합니다</div><div class="해요체">해당해요</div></div><div class="과거"><div class="하십시오체">해당했습니다</div><div class="해요체">해당했어요</div></div><div class="미래"><div class="하십시오체">해당할 겁니다</div><div class="해요체">해당할 거예요</div></div></div><div class="bloc"><div class="연결">해당하고</div><div class="연결">해당하지만</div><div class="연결">해당하는데</div><div class="연결">해당하면</div></div></div>	il correspond<p class="small">(하십시오체, registre formel poli)</p>

[sound:흐립니다.mp3]	흐립니다<div class="활용"><div class="bloc"><div class="부정사">흐리다</div></div><div class="bloc"><div class="현재"><div class="하십시오체">흐립니다</div><div class="해요체">흐려요</div></div><div class="과거"><div class="하십시오체">흐렸습니다</div><div class="해요체">흐렸어요</div></div><div class="미래"><div class="하십시오체">흐릴 겁니다</div><div class="해요체">흐릴 거예요</div></div></div><div class="bloc"><div class="연결">흐리고</div><div class="연결">흐리지만</div><div class="연결">흐린데</div><div class="연결">흐리면</div></div></div>	il est nuageux<p class="small">(météo)</p><hr/>il est flou, impur<p class="small">(fluide : air, eau, &hellip;)</p><hr/>il est confus<p class="small">(état d'esprit)</p><p class="small">(하십시오체, registre formel poli)</p>



# 대화 1

[sound:줄리엥은_지난주에_프랑스에_도착했어요.mp3]	<ul>줄리엥은 지난주에 프랑스에 도착했어요.</ul>	<ul>Julien est arrivé en France la semaine dernière.</ul>

[sound:어제_누나의_결혼식이_끝났어요.mp3]	<ul>어제 누나의 결혼식이 끝났어요.</ul>	<ul>Le mariage de sa sœur s'est terminé hier.</ul>

[sound:줄리엥은_민정_씨하고_인터넷으로_화상_전화해요.mp3]	<ul>줄리엥은 민정 씨하고 인터넷으로 화상 전화해요.</ul>	<ul>Julien (vidéo-)téléphone à Min-jeong sur Internet.</ul>

[sound:누나_결혼식은_잘_끝났어요.mp3]	<ul><li>누나 결혼식은 잘 끝났어요?</li><li>네, 잘 끝났어요.</li></ul>	<ul><li>Le mariage de ta sœur s'est-il bien terminé ?</li><li>Oui, il s'est bien terminé.</li></ul>

[sound:파리_날씨가_어때요.mp3]	<ul><li>파리 날씨가 어때요? 오늘 서울에 눈이 많이 왔어요.</li><li>아, 그래요? 파리는 지금 비가 오고 조금 추워요. 어제는 날씨가 따뜻하고 좋았어요.</li></ul>	<ul><li>Quel temps fait-il à Paris ? Aujourd'hui, il a beaucoup neigé à Séoul.</li><li>Oh vraiment? Actuellement il pleut à Paris et il fait un peu froid. Hier, il faisait doux et beau.</li></ul>

[sound:프랑스에서_뭐_했어요.mp3]	<ul><li>줄리엥 씨, 프랑스에서 뭐 했어요?</li><li>조금 바빴어요. 친척들을 만나고 파리에서 학교 친구들도 만났어요.</li></ul>	<ul><li>Julien, qu'as-tu fait en France ?</li><li>J'étais un peu occupé. J'ai rendu visite à des parents et aussi à des amis d'école à Paris.</li></ul>

[sound:여름_방학에_저랑_같이_프랑스에_올래요.mp3]	<ul><li>저도 프랑스를 여행하고 싶어요.</li><li>정말이에요? 그럼 여름 방학에 저랑 같이 프랑스에 올래요?</li></ul>	<ul><li>Moi aussi j'ai envie de voyager en France.</li><li>Vraiment ? Alors que dirais-tu de venir ensemble en France aux vacances d'été ?</li></ul>



# 대화 2

[sound:줄리엥은_상준_씨한테_이메일을_써요.mp3]	<ul>줄리엥은 상준 씨한테 이메일을 써요.</ul>	<ul>Julien écrit un email à Sang-joon.</ul>

[sound:지난주에_누나의_결혼식이_있었어요.mp3]	<ul>지난주에 누나의 결혼식이 있었어요.</ul>	<ul>La semaine dernière c'était le mariage de ma sœur.</ul>

[sound:저는_다음_주에_다시_한국에_갈_거예요.mp3]	<ul>저는 다음 주에 다시 한국에 갈 거예요.</ul>	<ul>La semaine prochaine je retourne en Corée.</ul>

[sound:어제_샹제리제에서_학교_친구들을_만났어요.mp3]	<ul>어제 샹제리제에서 학교 친구들을 만났어요. 그리고 한국문화원에서 영화도 봤어요.</ul>	<ul>Hier, j'ai rencontré mes amis d'école aux Champs-Élysées et j'ai aussi regardé un film au centre culturel coréen.</ul>

[sound:어제_민정_씨하고_인터넷으로_화상_전화했어요.mp3]	<ul>어제 민정 씨하고 인터넷으로 화상 전화했어요.</ul>	<ul>Hier, j'ai (vidéo-)téléphoné à Min-jeong sur Internet.</ul>

[sound:민정_씨가_여름_방학에_프랑스에_올_거예요.mp3]	<ul>민정 씨가 여름 방학에 프랑스에 올 거예요.</ul>	<ul>Min-jeong viendra en France aux vacances d'été.</ul>

[sound:오늘_아침에는_사미라_씨한테서_이메일을_받았어요.mp3]	<ul>오늘 아침에는 사미라 씨한테서 이메일을 받았어요.</ul>	<ul>Ce matin j'ai reçu un email de Samira.</ul>

[sound:사미라_씨도_프랑스에_올_거예요.mp3]	<ul>사미라 씨도 프랑스에 올 거예요.</ul>	<ul>Samira aussi viendra en France.</ul>

[sound:상준_씨도_여름_방학에_프랑스를_구경할래요.mp3]	<ul>상준 씨도 여름 방학에 프랑스를 구경할래요?</ul>	<ul>Sang-joon voudrais-tu aussi visiter la France aux vacances d'été ?</ul>

[sound:저는_민정_씨랑_사미라_씨랑_상준_씨랑_같이_프랑스를_여행하고_싶어요.mp3]	<ul>저는 민정 씨랑 사미라 씨랑 <span class="light">(그리고)</span> 상준 씨랑 같이 프랑스를 여행하고 싶어요.</ul>	<ul>Moi, Min-jeong, Samira et Sang-joon, j'ai envie que nous voyagions en France ensemble.</ul>

[sound:그럼_잘_지내요.mp3]	<ul>그럼, 잘 지내요.</ul>	<ul>Sur ce, porte-toi bien.</ul>



# 읽기

[sound:한국에는_사계절이_있습니다.mp3]	<ul>한국에는 사계절이 있습니다. 봄, 여름, 가을, 겨울입니다.</ul>	<ul>Il y a quatre saisons en Corée. Ce sont le printemps, l'été, l'automne, l'hiver.</ul><p class="small">(하십시오체, registre formel poli)</p>

[sound:봄은_3월부터_5월까지입니다.mp3]	<ul>봄은 3월부터 5월까지입니다. 봄에은 날씨가 따뜻하고 바람이 조금 붑니다.</ul>	<ul>C'est le printemps de mars à mai. Au printemps, il fait doux et il y a un peu de vent.</ul><p class="small">(하십시오체, registre formel poli)</p>

[sound:여름은_6월부터_8월까지입니다.mp3]	<ul>여름은 6월부터 8월까지입니다. 날씨가 덥고 비가 많이 옵니다. 여름에 장마가 있습니다.</ul>	<ul>C'est l'été de juin à août. Il fait chaud et il pleut beaucoup. En été, il y a la mousson.</ul><p class="small">(하십시오체, registre formel poli)</p>

[sound:9월부터_11월까지는_가을입니다.mp3]	<ul>9월부터 11월까지는 가을입니다. 한국의 가을 날씨는 아주 좋습니다.</ul>	<ul>De septembre à novembre c'est l'automne. L'automne coréen est très beau.</ul><p class="small">(하십시오체, registre formel poli)</p>

[sound:12월부터_2월까지는_겨울입니다.mp3]	<ul>12월부터 2월까지는 겨울입니다. 겨울에는 날씨가 자주 흐리고 춥습니다. 그리고 눈도 옵니다.</ul>	<ul>De décembre à février c'est l'hiver. En hiver, il fait souvent nuageux et froid. Et il neige aussi.</ul><p class="small">(하십시오체, registre formel poli)</p>



# 듣기와 말하기

[sound:오늘은_월요일이에요.mp3]	<ul>오늘은 월요일이에요?</ul><p class="small">(아니요, 화요일이에요.)</p>	<ul>Est-ce que c'est lundi aujourd'hui ?</ul>

[sound:이따가_만날래요.mp3]	<ul>이따가 만날래요?</ul><p class="small">(좋아요. 도서관 앞에서 봐요.)</p>	<ul>Est-ce qu'on peut se voir plus tard ?</ul>

[sound:지금_백화점에서_세일해요.mp3]	<ul>지금 백화점에서 세일해요.</ul><p class="small">(정말이에요?)</p>	<ul>Maintenant c'est les soldes dans les grands magasins.</ul>

[sound:여름에_날씨가_더워요.mp3]	<ul>여름에 날씨가 더워요.</ul><p class="small">(그리고 비가 와요.)</p>	<ul>En été il fait chaud.</ul>

[sound:오늘_날씨가_어때요.mp3]	<ul>오늘 날씨가 어때요?</ul><p class="small">(흐려요.)</p>	<ul>Quel temps fait-il aujourd'hui ?</ul>

[sound:누구한테서_이메일을_받았어요.mp3]	<ul>누구한테서 이메일을 받았어요?</ul><p class="small">(피에르한테서 받았어요.)</p>	<ul>De qui as-tu reçu un email ?</ul>

[sound:오늘_추워요.mp3]	<ul>오늘 추워요?</ul><p class="small">(아니요, 따뜻해요.)</p>	<ul>Aujourd'hui est-ce qu'il fait froid ?</ul>


[sound:봄에_날씨가_좋고_따뜻합니다.mp3]	<ul>봄에 날씨가 좋고 따뜻합니다.</ul>	<ul>Au printemps il fait beau et doux.</ul><p class="small">(하십시오체, registre formel poli)</p>

[sound:여름에_날씨가_덥습니다.mp3]	<ul>여름에 날씨가 덥습니다.</ul>	<ul>En été il fait chaud.</ul><p class="small">(하십시오체, registre formel poli)</p>

[sound:가을에_바람이_많이_붑니다.mp3]	<ul>가을에 바람이 많이 붑니다.</ul>	<ul>En automne il y a beaucoup de vent.</ul><p class="small">(하십시오체, registre formel poli)</p>

[sound:민정_씨_같이_산책할래요.mp3]	<ul>민정 씨, 같이 산책할래요?</ul>	<ul>Min-jeong, que dirais-tu d'aller faire un tour ensemble ?</ul>

[sound:한국을_여행하고_싶어요.mp3]	<ul>한국을 여행하고 싶어요.</ul>	<ul>J'ai envie de voyager en Corée.</ul>

[sound:레오는_사미라한테_선물을_줬어요.mp3]	<ul>레오는 사미라한테 선물을 줬어요.</ul>	<ul>Léo a offert un cadeau à Samira.</ul>

[sound:한국문화원이_어디에_있어요.mp3]	<ul>한국문화원이 어디에 있어요?</ul>	<ul>Où se trouve le centre culturel coréen ?</ul>


[sound:어디를_여행하고_싶어요.mp3]	<ul>어디를 여행하고 싶어요?</ul>	<ul>Où as-tu envie de voyager ?</ul>

[sound:누구한테_이메일을_자주_써요.mp3]	<ul>누구한테 이메일을 자주 써요?</ul>	<ul>À qui écris-tu souvent des emails ?</ul>
